ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,POBTOT,POBFEM,POBMAS,P_0A2,P_0A2_F,P_0A2_M,P_3YMAS,P_3YMAS_F,P_3YMAS_M,P_5YMAS,P_5YMAS_F,P_5YMAS_M,P_12YMAS,P_12YMAS_F,P_12YMAS_M,P_15YMAS,P_15YMAS_F,P_15YMAS_M,P_18YMAS,P_18YMAS_F,P_18YMAS_M,P_3A5,P_3A5_F,P_3A5_M,P_6A11,P_6A11_F,P_6A11_M,P_8A14,P_8A14_F,P_8A14_M,P_12A14,P_12A14_F,P_12A14_M,P_15A17,P_15A17_F,P_15A17_M,P_18A24,P_18A24_F,P_18A24_M,P_15A49_F,P_60YMAS,P_60YMAS_F,P_60YMAS_M,REL_H_M,POB0_14,POB15_64,POB65_MAS,PROM_HNV,PNACENT,PNACENT_F,PNACENT_M,PNACOE,PNACOE_F,PNACOE_M,PRES2015,PRES2015_F,PRES2015_M,PRESOE15,PRESOE15_F,PRESOE15_M,P3YM_HLI,P3YM_HLI_F,P3YM_HLI_M,P3HLINHE,P3HLINHE_F,P3HLINHE_M,P3HLI_HE,P3HLI_HE_F,P3HLI_HE_M,P5_HLI,P5_HLI_NHE,P5_HLI_HE,PHOG_IND,POB_AFRO,POB_AFRO_F,POB_AFRO_M,PCON_DISC,PCDISC_MOT,PCDISC_VIS,PCDISC_LENG,PCDISC_AUD,PCDISC_MOT2,PCDISC_MEN,PCON_LIMI,PCLIM_CSB,PCLIM_VIS,PCLIM_HACO,PCLIM_OAUD,PCLIM_MOT2,PCLIM_RE_CO,PCLIM_PMEN,PSIND_LIM,P3A5_NOA,P3A5_NOA_F,P3A5_NOA_M,P6A11_NOA,P6A11_NOAF,P6A11_NOAM,P12A14NOA,P12A14NOAF,P12A14NOAM,P15A17A,P15A17A_F,P15A17A_M,P18A24A,P18A24A_F,P18A24A_M,P8A14AN,P8A14AN_F,P8A14AN_M,P15YM_AN,P15YM_AN_F,P15YM_AN_M,P15YM_SE,P15YM_SE_F,P15YM_SE_M,P15PRI_IN,P15PRI_INF,P15PRI_INM,P15PRI_CO,P15PRI_COF,P15PRI_COM,P15SEC_IN,P15SEC_INF,P15SEC_INM,P15SEC_CO,P15SEC_COF,P15SEC_COM,P18YM_PB,P18YM_PB_F,P18YM_PB_M,GRAPROES,GRAPROES_F,GRAPROES_M,PEA,PEA_F,PEA_M,PE_INAC,PE_INAC_F,PE_INAC_M,POCUPADA,POCUPADA_F,POCUPADA_M,PDESOCUP,PDESOCUP_F,PDESOCUP_M,PSINDER,PDER_SS,PDER_IMSS,PDER_ISTE,PDER_ISTEE,PAFIL_PDOM,PDER_SEGP,PDER_IMSSB,PAFIL_IPRIV,PAFIL_OTRAI,P12YM_SOLT,P12YM_CASA,P12YM_SEPA,PCATOLICA,PRO_CRIEVA,POTRAS_REL,PSIN_RELIG,TOTHOG,HOGJEF_F,HOGJEF_M,POBHOG,PHOGJEF_F,PHOGJEF_M,VIVTOT,TVIVHAB,TVIVPAR,VIVPAR_HAB,VIVPARH_CV,TVIVPARHAB,VIVPAR_DES,VIVPAR_UT,OCUPVIVPAR,PROM_OCUP,PRO_OCUP_C,VPH_PISODT,VPH_PISOTI,VPH_1DOR,VPH_2YMASD,VPH_1CUART,VPH_2CUART,VPH_3YMASC,VPH_C_ELEC,VPH_S_ELEC,VPH_AGUADV,VPH_AEASP,VPH_AGUAFV,VPH_TINACO,VPH_CISTER,VPH_EXCSA,VPH_LETR,VPH_DRENAJ,VPH_NODREN,VPH_C_SERV,VPH_NDEAED,VPH_DSADMA,VPH_NDACMM,VPH_SNBIEN,VPH_REFRI,VPH_LAVAD,VPH_HMICRO,VPH_AUTOM,VPH_MOTO,VPH_BICI,VPH_RADIO,VPH_TV,VPH_PC,VPH_TELEF,VPH_CEL,VPH_INTER,VPH_STVP,VPH_SPMVPI,VPH_CVJ,VPH_SINRTV,VPH_SINLTC,VPH_SINCINT,VPH_SINTIC
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,253A,37,23,8,15,*,*,*,21,7,14,21,7,14,19,7,12,17,6,11,16,6,10,0,0,0,*,0,*,4,*,3,*,*,*,*,0,*,4,*,3,4,5,*,3,187.5,6,16,*,3.29,12,4,8,11,4,7,21,7,14,0,0,0,4,*,*,0,0,0,4,*,*,4,0,4,14,0,0,0,*,0,*,0,0,0,0,*,0,*,0,0,0,*,0,19,0,0,0,0,0,0,*,0,*,0,0,0,0,0,0,0,0,0,*,*,*,*,*,*,*,0,*,8,*,6,0,0,0,5,*,3,*,*,0,6.35,7,6,10,*,9,9,6,3,10,*,9,0,0,0,14,9,*,*,0,0,5,0,0,0,7,12,0,7,14,0,*,5,0,5,23,0,23,9,5,9,5,5,5,4,0,23,4.6,1.21,5,0,4,*,0,*,3,5,0,*,0,3,4,*,3,*,5,0,*,0,4,4,0,*,3,*,*,0,*,5,4,0,0,5,*,*,0,0,0,0,3,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,253A,38,69,33,36,6,3,3,63,30,33,57,28,29,50,25,25,50,25,25,46,24,22,6,*,4,7,3,4,5,3,*,0,0,0,4,*,3,12,6,6,21,4,*,*,109.09,19,50,0,1.96,55,24,31,14,9,5,51,24,27,6,4,*,4,*,*,0,0,0,4,*,*,4,0,4,9,0,0,0,*,0,0,*,*,0,0,*,0,0,0,0,0,*,*,65,*,0,*,0,0,0,0,0,0,*,0,*,*,*,*,0,0,0,3,*,*,*,*,*,6,3,3,6,3,3,*,0,*,22,11,11,12,7,5,8.5,8.88,8.12,30,9,21,20,16,4,29,9,20,*,0,*,35,34,13,0,0,0,22,0,0,0,10,36,4,50,12,0,7,18,5,13,69,25,44,24,18,21,15,18,18,*,5,69,3.83,1,18,0,6,12,0,3,15,18,0,18,18,0,15,11,18,0,18,0,18,0,18,9,0,15,16,8,8,*,6,12,18,3,*,18,9,8,3,*,0,0,9,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,253A,39,8,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,253A,40,16,6,10,*,*,0,15,5,10,15,5,10,13,5,8,13,5,8,11,5,6,0,0,0,*,0,*,*,0,*,0,0,0,*,0,*,*,*,0,3,*,*,*,166.67,3,12,*,2.4,14,6,8,*,0,*,15,5,10,0,0,0,*,0,*,0,0,0,*,0,*,*,0,*,3,0,0,0,*,0,*,0,0,0,0,*,*,*,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,*,*,*,*,*,*,0,0,0,0,0,0,6,*,4,3,*,*,8.54,7.6,9.13,8,3,5,5,*,3,8,3,5,0,0,0,5,11,*,4,0,0,6,0,*,0,5,6,*,16,0,0,0,3,*,*,16,10,6,3,3,3,3,3,3,0,0,16,5.33,1.78,3,0,0,3,0,0,3,3,0,3,3,0,3,0,3,0,3,0,3,0,3,3,0,3,*,0,0,0,0,*,*,*,*,3,3,*,0,0,*,0,0,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,253A,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,253A,42,8,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,6,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,253A,43,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,253A,44,9,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,253A,45,18,11,7,*,0,*,17,11,6,15,10,5,13,9,4,13,9,4,13,9,4,*,*,*,*,*,*,0,0,0,0,0,0,0,0,0,6,5,*,9,0,0,0,63.64,5,13,0,1.22,12,6,6,6,5,*,14,9,5,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,0,*,0,0,0,16,*,0,*,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,*,0,*,3,3,0,0,0,0,*,*,*,7,5,*,9.69,10.11,8.75,9,5,4,4,4,0,9,5,4,0,0,0,7,11,8,0,0,0,3,0,0,0,*,10,*,18,0,0,0,4,*,*,18,14,4,5,4,5,4,4,4,*,0,18,4.5,1.2,4,0,*,*,0,*,3,4,0,4,4,0,4,*,4,0,4,0,4,0,4,0,0,4,3,*,4,0,0,4,4,*,*,3,3,*,*,0,0,0,0,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,253A,46,14,8,6,*,0,*,12,8,4,11,7,4,10,7,3,10,7,3,8,5,3,*,*,*,0,0,0,0,0,0,0,0,0,*,*,0,*,*,0,6,*,*,0,75,4,10,0,1.86,9,5,4,5,3,*,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,*,*,0,*,*,0,0,0,0,0,0,0,0,0,0,*,*,*,*,0,*,0,0,0,*,*,0,*,*,0,7.8,9.14,4.67,7,4,3,3,3,0,7,4,3,0,0,0,4,10,*,0,0,0,8,0,0,0,4,6,0,13,0,0,*,3,*,*,14,5,9,6,3,6,3,3,3,3,0,14,4.67,1.27,3,0,*,*,0,*,*,3,0,3,3,0,3,*,3,0,3,0,3,0,3,*,0,3,3,*,*,0,*,3,3,*,0,3,*,0,0,0,0,0,*,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,253A,47,16,9,7,*,*,*,14,8,6,13,7,6,9,6,3,8,5,3,8,5,3,*,*,0,4,*,3,4,*,*,*,*,0,0,0,0,3,*,*,3,0,0,0,77.78,8,8,0,2,7,4,3,9,5,4,13,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,0,0,0,5,4,*,*,*,*,9.38,10,8.33,4,*,3,4,4,0,4,*,3,0,0,0,0,16,0,0,0,0,16,0,0,0,3,3,3,5,0,3,8,3,*,*,16,10,6,3,3,3,3,3,3,0,0,16,5.33,1.33,3,0,0,3,0,0,3,3,0,3,3,0,3,*,3,0,3,0,3,0,3,*,0,*,*,*,*,0,0,*,3,*,0,3,*,0,0,0,0,0,*,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,253A,48,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,253A,49,40,18,22,0,0,0,40,18,22,36,17,19,28,14,14,25,12,13,25,12,13,6,*,4,6,*,4,7,3,4,3,*,*,0,0,0,*,*,0,9,3,*,*,122.22,15,23,*,1.93,35,15,20,5,3,*,36,17,19,0,0,0,*,*,0,0,0,0,*,*,0,*,0,*,4,0,0,0,*,0,*,0,0,0,0,*,*,*,0,*,*,0,0,38,*,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,*,*,*,3,*,*,3,*,*,*,*,*,5,*,3,10,5,5,8.6,9.08,8.15,18,6,12,10,8,*,17,5,12,*,*,0,13,27,*,4,0,0,23,0,0,0,7,17,4,19,9,0,12,10,*,9,40,4,36,13,10,12,9,10,10,3,0,40,4,1.05,10,0,3,7,0,3,7,10,0,10,9,0,10,7,10,0,10,0,10,0,10,7,0,8,7,4,3,0,*,8,8,*,*,10,7,*,*,0,*,0,3,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,253A,50,9,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,253A,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,253A,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,253A,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,253A,54,8,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,253A,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,*,*,*,*,*,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,253A,57,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,253A,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*,*,*,*,*,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Hidalgo,48,Pachuca de Soto,1,Total AGEB urbana,2544,0,1398,690,708,66,37,29,1332,653,679,1281,633,648,1126,567,559,1054,537,517,974,494,480,72,27,45,134,59,75,163,72,91,72,30,42,80,43,37,163,79,84,394,119,59,60,102.61,344,973,81,1.91,942,456,486,425,221,204,1112,552,560,162,78,84,50,17,33,0,0,0,50,17,33,50,0,50,125,27,13,14,39,11,20,4,17,6,9,147,42,96,10,32,4,29,8,1210,17,10,7,*,*,0,*,*,*,65,37,28,62,34,28,*,*,0,26,20,6,34,27,7,66,33,33,115,60,55,34,14,20,228,118,110,531,260,271,10.78,10.43,11.14,712,293,419,412,274,138,707,292,415,5,*,4,470,928,375,141,0,49,344,7,29,*,380,631,115,994,192,*,211,402,122,280,1398,408,990,608,402,565,359,401,402,154,52,1398,3.48,0.81,397,4,109,292,32,25,344,400,*,400,399,*,352,218,401,0,401,0,400,0,400,132,3,355,296,207,261,38,72,311,378,205,143,387,266,179,120,91,16,10,114,5
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,2544,1,39,18,21,0,0,0,39,18,21,39,18,21,32,15,17,31,14,17,29,14,15,*,*,0,6,*,4,6,3,3,*,*,0,*,0,*,6,3,3,9,5,3,*,116.67,8,31,0,1.67,27,12,15,12,6,6,37,18,19,*,0,*,*,0,*,0,0,0,*,0,*,*,0,*,4,0,0,0,0,0,0,0,0,0,0,5,*,4,0,*,0,*,0,34,0,0,0,0,0,0,0,0,0,*,0,*,5,*,3,0,0,0,0,0,0,0,0,0,3,*,*,5,3,*,0,0,0,5,*,3,17,8,9,10.55,10.36,10.71,25,11,14,7,4,3,24,10,14,*,*,0,5,34,7,3,0,4,15,5,*,0,10,19,3,13,5,0,21,12,3,9,39,7,32,12,12,9,9,12,12,0,0,39,3.25,0.72,12,0,3,9,0,3,9,12,0,12,12,0,11,5,12,0,12,0,12,0,12,3,0,10,11,6,9,3,4,12,10,7,5,12,7,7,4,*,0,0,4,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,2544,2,53,30,23,6,4,*,47,26,21,43,24,19,38,24,14,37,24,13,36,23,13,6,*,4,3,0,3,*,0,*,*,0,*,*,*,0,9,6,3,18,4,3,*,76.67,16,34,3,2.42,40,19,21,13,11,*,37,19,18,6,5,*,3,*,*,0,0,0,3,*,*,3,0,3,3,0,0,0,3,*,*,0,*,0,0,8,*,4,*,3,0,*,0,42,3,*,*,0,0,0,0,0,0,*,*,0,3,*,*,0,0,0,0,0,0,0,0,0,0,0,0,4,3,*,*,*,0,9,5,4,23,15,8,11.46,11.38,11.62,28,16,12,10,8,*,28,16,12,0,0,0,7,46,18,3,0,*,23,0,*,0,8,26,4,40,3,0,10,15,7,8,53,23,30,21,15,17,11,15,15,6,0,53,3.53,1.06,15,0,4,11,3,*,11,15,0,15,15,0,11,7,15,0,15,0,15,0,15,4,0,13,13,4,9,3,*,15,14,5,7,15,10,5,5,3,0,0,3,0
