ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,P_18YMAS,P_18YMAS_M,P_18YMAS_F
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0512,29,65,31,34
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0512,30,106,54,52
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0512,32,72,32,40
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0512,33,119,55,64
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0512,34,94,46,48
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0512,35,168,80,88
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0512,36,178,84,94
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0512,37,237,117,120
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0527,0,6105,2949,3156
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,1,0,0,0
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,2,51,24,27
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,3,67,33,34
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,4,219,102,117
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,5,104,56,48
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,6,301,143,158
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,7,448,206,242
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,8,23,13,10
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,10,80,39,41
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,11,13,6,7
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,12,58,29,29
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,13,84,33,51
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,14,49,24,25
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,15,50,21,29
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,16,226,106,120
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,17,239,107,132
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,18,84,37,47
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,20,26,15,11
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,21,162,79,83
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,22,93,45,48
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,23,270,129,141
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,24,149,75,74
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,25,268,134,134
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,26,694,331,363
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,27,100,53,47
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,28,188,98,90
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,29,74,33,41
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,30,374,183,191
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,31,152,72,80
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,32,523,260,263
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,33,67,35,32
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,34,137,65,72
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,35,81,44,37
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,36,48,22,26
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,37,206,109,97
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,38,137,69,68
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,39,9,5,4
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,40,*,*,*
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,41,57,23,34
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,42,117,55,62
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,43,70,32,38
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0531,0,3139,1493,1646
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0531,1,86,43,43
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0531,2,169,81,88
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0531,3,72,38,34
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0531,4,361,162,199
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0531,5,59,31,28
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0531,6,144,67,77
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0531,7,98,53,45
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0531,8,67,34,33
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0531,9,429,197,232
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0531,11,48,22,26
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0531,12,127,58,69
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0531,13,67,32,35
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0531,14,84,40,44
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0531,15,142,73,69
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0531,16,114,51,63
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0531,17,189,92,97
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0531,18,242,124,118
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0531,19,235,105,130
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0531,20,82,34,48
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0531,21,64,31,33
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0531,22,71,35,36
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0531,23,94,39,55
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0531,24,95,51,44
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0531,25,0,0,0
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0546,0,4368,2101,2267
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,1,39,20,19
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,2,24,8,16
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,3,16,10,6
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,4,225,106,119
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,7,155,80,75
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,8,55,27,28
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,9,68,34,34
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,10,79,41,38
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,11,151,69,82
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,12,84,43,41
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,13,88,44,44
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,14,109,56,53
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,15,10,4,6
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,16,38,17,21
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,17,104,46,58
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,18,133,63,70
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,19,640,307,333
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,20,420,205,215
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,21,71,33,38
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,22,106,52,54
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,23,72,35,37
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,24,124,62,62
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,25,34,16,18
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,26,41,19,22
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,27,148,70,78
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,28,0,0,0
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,29,635,298,337
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,30,151,76,75
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,31,180,87,93
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,32,*,*,*
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,33,56,24,32
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,34,9,5,4
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,35,11,5,6
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,36,43,19,24
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,37,49,23,26
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,38,167,81,86
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0546,39,29,15,14
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0550,0,4523,2149,2374
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0550,1,94,39,55
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0550,2,842,384,458
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0550,3,75,35,40
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0550,4,468,227,241
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0550,9,66,26,40
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0550,10,46,20,26
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0550,12,46,23,23
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0550,13,96,49,47
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0550,14,236,123,113
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0550,15,45,22,23
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0550,16,220,103,117
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0550,17,143,67,76
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0550,18,150,71,79
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0550,19,207,108,99
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0550,20,137,58,79
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0550,21,77,41,36
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0550,22,133,64,69
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0550,23,34,17,17
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0550,24,176,82,94
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0550,25,29,13,16
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0550,26,386,188,198
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0550,27,11,5,6
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0550,28,178,85,93
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0550,29,620,296,324
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0550,30,8,3,5
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0565,0,3286,1544,1742
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,1,62,26,36
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,2,84,38,46
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,3,20,9,11
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,4,82,34,48
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,5,44,22,22
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,6,23,10,13
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,7,87,43,44
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,8,197,91,106
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,9,244,110,134
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,10,119,60,59
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,11,148,74,74
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,12,49,22,27
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,13,135,64,71
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,14,84,43,41
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,15,67,31,36
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,16,112,51,61
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,17,72,29,43
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,18,132,63,69
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,19,366,171,195
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,20,113,57,56
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,21,47,25,22
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,22,90,44,46
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,23,41,21,20
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,24,149,66,83
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,25,144,63,81
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,26,353,166,187
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,27,47,25,22
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,28,51,25,26
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,29,60,26,34
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,30,0,0,0
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0565,31,64,35,29
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,057A,0,6658,3218,3440
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,1,193,96,97
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,2,146,74,72
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,3,195,94,101
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,4,69,27,42
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,5,39,21,18
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,6,844,395,449
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,7,12,7,5
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,8,14,7,7
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,9,196,89,107
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,10,520,257,263
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,11,152,71,81
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,12,181,87,94
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,13,166,79,87
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,14,30,16,14
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,15,20,10,10
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,16,76,40,36
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,17,17,10,7
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,19,109,57,52
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,20,119,58,61
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,21,26,12,14
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,22,281,131,150
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,23,109,53,56
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,27,70,29,41
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,28,102,50,52
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,30,136,61,75
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,31,11,7,4
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,32,190,95,95
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,33,49,21,28
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,34,63,25,38
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,35,100,54,46
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,36,106,55,51
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,38,326,163,163
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,39,196,101,95
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,40,192,98,94
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,41,126,58,68
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,42,70,36,34
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,43,51,25,26
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,44,14,7,7
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,45,12,6,6
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,46,28,12,16
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,47,25,14,11
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,48,13,4,9
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,49,22,10,12
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,50,31,14,17
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,51,50,24,26
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,52,24,12,12
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,53,35,15,20
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,54,63,33,30
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,55,39,16,23
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,56,78,39,39
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,57,98,50,48
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,59,20,11,9
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,60,40,14,26
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,61,21,11,10
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,62,29,15,14
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,63,15,9,6
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,64,215,94,121
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,65,43,21,22
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,66,52,21,31
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,67,311,153,158
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,68,16,9,7
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,69,33,18,15
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,70,8,4,4
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,057A,71,21,13,8
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0584,0,3786,1800,1986
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,1,111,54,57
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,2,87,45,42
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,3,170,83,87
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,4,108,52,56
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,5,203,92,111
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,6,101,53,48
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,7,346,159,187
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,8,274,126,148
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,9,75,33,42
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,10,134,60,74
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,11,171,85,86
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,12,182,89,93
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,13,159,88,71
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,14,373,188,185
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,15,76,35,41
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,16,60,30,30
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,17,48,20,28
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,18,73,34,39
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,19,30,11,19
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,20,160,81,79
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,21,61,28,33
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,22,30,11,19
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,23,62,25,37
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,24,295,141,154
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,25,43,14,29
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,26,52,22,30
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,28,62,35,27
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,29,39,15,24
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,30,37,16,21
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,31,57,26,31
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,32,82,38,44
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,34,25,11,14
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0599,0,1281,630,651
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0599,1,116,60,56
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0599,2,157,81,76
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0599,3,374,183,191
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0599,4,21,10,11
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0599,5,89,37,52
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0599,6,15,7,8
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0599,7,144,73,71
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0599,9,35,17,18
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0599,10,32,17,15
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0599,11,48,23,25
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0599,12,102,49,53
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0599,13,148,73,75
